Series ID,Year,Value
CUSR0000SEAE03,10/31/2017,125.245
CUSR0000SEAE03,11/30/2017,124.824
CUSR0000SEAE03,12/31/2017,124.518
CUSR0000SEAE03,1/31/2018,124.61
CUSR0000SEAE03,2/28/2018,126.58
CUSR0000SEAE03,3/31/2018,129.305
CUSR0000SEAE03,4/30/2018,126.929
CUSR0000SEAE03,5/31/2018,126.318
CUSR0000SEAE03,6/30/2018,126.171
CUSR0000SEAE03,7/31/2018,125.162
CUSR0000SEAE03,8/31/2018,122.389
CUSR0000SEAE03,9/30/2018,122.74
CUSR0000SEAE03,10/31/2018,123.573
CUSR0000SEAE03,11/30/2018,122.897
CUSR0000SEAE03,12/31/2018,122.039
CUSR0000SEAE03,1/31/2019,123.101
CUSR0000SEAE03,2/28/2019,123.118
CUSR0000SEAE03,3/31/2019,122.993
CUSR0000SEAE03,4/30/2019,123.5
CUSR0000SEAE03,5/31/2019,123.347
CUSR0000SEAE03,6/30/2019,124.791
CUSR0000SEAE03,7/31/2019,124.344
CUSR0000SEAE03,8/31/2019,124.639
CUSR0000SEAE03,9/30/2019,125.584
CUSR0000SEAE03,10/31/2019,124.851
CUSR0000SEAE03,11/30/2019,125.227
CUSR0000SEAE03,12/31/2019,124.743
CUSR0000SEAE03,1/31/2020,126.235
CUSR0000SEAE03,2/29/2020,124.972
CUSR0000SEAE03,3/31/2020,123.818
CUSR0000SEAE03,4/30/2020,118.703
CUSR0000SEAE03,5/31/2020,116.117
CUSR0000SEAE03,6/30/2020,115.836
CUSR0000SEAE03,7/31/2020,118.276
CUSR0000SEAE03,8/31/2020,119.595
CUSR0000SEAE03,9/30/2020,119.643
CUSR0000SEAE03,10/31/2020,120.733
CUSR0000SEAE03,11/30/2020,121.097
CUSR0000SEAE03,12/31/2020,121.796
CUSR0000SEAE03,1/31/2021,121.129
CUSR0000SEAE03,2/28/2021,121.19
CUSR0000SEAE03,3/31/2021,122.581
CUSR0000SEAE03,4/30/2021,122.604
CUSR0000SEAE03,5/31/2021,123.865
CUSR0000SEAE03,6/30/2021,124.081
CUSR0000SEAE03,7/31/2021,125.048
CUSR0000SEAE03,8/31/2021,125.74
CUSR0000SEAE03,9/30/2021,125.306
CUSR0000SEAE03,10/31/2021,125.985
CUSR0000SEAE03,11/30/2021,127.095
CUSR0000SEAE03,12/31/2021,129.008
CUSR0000SEAE03,1/31/2022,129.55
CUSR0000SEAE03,2/28/2022,129.384
CUSR0000SEAE03,3/31/2022,129.628
CUSR0000SEAE03,4/30/2022,130.535
CUSR0000SEAE03,5/31/2022,130.761
CUSR0000SEAE03,6/30/2022,131.61
CUSR0000SEAE03,7/31/2022,132.976
CUSR0000SEAE03,8/31/2022,131.529
CUSR0000SEAE03,9/30/2022,131.026
CUSR0000SEAE03,10/31/2022,130.199
CUSR0000SEAE03,11/30/2022,130.104
CUSR0000SEAE03,12/31/2022,129.394
CUSR0000SEAE03,1/31/2023,129.808
CUSR0000SEAE03,2/28/2023,133.102
CUSR0000SEAE03,3/31/2023,131.759
CUSR0000SEAE03,4/30/2023,132.03
CUSR0000SEAE03,5/31/2023,131.93
CUSR0000SEAE03,6/30/2023,131.311
CUSR0000SEAE03,7/31/2023,130.43
CUSR0000SEAE03,8/31/2023,132.009
CUSR0000SEAE03,9/30/2023,133.698
CUSR0000SEAE03,10/31/2023,132.58
CUSR0000SEAE03,11/30/2023,132.385
CUSR0000SEAE03,12/31/2023,132.071
CUSR0000SEAE03,1/31/2024,131.56
CUSR0000SEAE03,2/29/2024,133.119
CUSR0000SEAE03,3/31/2024,132.774
CUSR0000SEAE03,4/30/2024,133.46
CUSR0000SEAE03,5/31/2024,133.757
CUSR0000SEAE03,6/30/2024,133.865
CUSR0000SEAE03,7/31/2024,131.866
CUSR0000SEAE03,8/31/2024,128.783
CUSR0000SEAF,1/31/2010,114.432
CUSR0000SEAF,2/28/2010,114.772
CUSR0000SEAF,3/31/2010,114.977
CUSR0000SEAF,4/30/2010,114.794
CUSR0000SEAF,5/31/2010,114.873
CUSR0000SEAF,6/30/2010,114.734
CUSR0000SEAF,7/31/2010,115.809
CUSR0000SEAF,8/31/2010,114.372
CUSR0000SEAF,9/30/2010,113.314
CUSR0000SEAF,10/31/2010,112.544
CUSR0000SEAF,11/30/2010,112.909
CUSR0000SEAF,12/31/2010,112.363
CUSR0000SEAF,1/31/2011,111.263
CUSR0000SEAF,2/28/2011,110.951
CUSR0000SEAF,3/31/2011,110.968
CUSR0000SEAF,4/30/2011,110.949
CUSR0000SEAF,5/31/2011,111.746
CUSR0000SEAF,6/30/2011,111.73
CUSR0000SEAF,7/31/2011,113.618
CUSR0000SEAF,8/31/2011,115.494
CUSR0000SEAF,9/30/2011,115.565
CUSR0000SEAF,10/31/2011,115.998
CUSR0000SEAF,11/30/2011,116.655
CUSR0000SEAF,12/31/2011,117.622
CUSR0000SEAF,1/31/2012,119.506
CUSR0000SEAF,2/29/2012,119.361
CUSR0000SEAF,3/31/2012,119.388
CUSR0000SEAF,4/30/2012,118.598
CUSR0000SEAF,5/31/2012,119.566
CUSR0000SEAF,6/30/2012,120.134
CUSR0000SEAF,7/31/2012,119.865
CUSR0000SEAF,8/31/2012,119.952
CUSR0000SEAF,9/30/2012,120.079
CUSR0000SEAF,10/31/2012,121.433
CUSR0000SEAF,11/30/2012,119.131
CUSR0000SEAF,12/31/2012,118.863
CUSR0000SEAF,1/31/2013,119.031
CUSR0000SEAF,2/28/2013,119.798
CUSR0000SEAF,3/31/2013,117.173
CUSR0000SEAF,4/30/2013,116.249
CUSR0000SEAF,5/31/2013,117.143
CUSR0000SEAF,6/30/2013,116.859
CUSR0000SEAF,7/31/2013,115.971
CUSR0000SEAF,8/31/2013,114.679
CUSR0000SEAF,9/30/2013,114.393
CUSR0000SEAF,10/31/2013,114.763
CUSR0000SEAF,11/30/2013,115.636
CUSR0000SEAF,12/31/2013,116.757
CUSR0000SEAF,1/31/2014,116.7
CUSR0000SEAF,2/28/2014,116.379
CUSR0000SEAF,3/31/2014,117.969
CUSR0000SEAF,4/30/2014,119.242
CUSR0000SEAF,5/31/2014,118.77
CUSR0000SEAF,6/30/2014,118.227
CUSR0000SEAF,7/31/2014,117.898
CUSR0000SEAF,8/31/2014,116.875
CUSR0000SEAF,9/30/2014,116.408
CUSR0000SEAF,10/31/2014,117.219
CUSR0000SEAF,11/30/2014,117.148
CUSR0000SEAF,12/31/2014,117.616
CUSR0000SEAF,1/31/2015,118.21
CUSR0000SEAF,2/28/2015,115.292
CUSR0000SEAF,3/31/2015,118.076
CUSR0000SEAF,4/30/2015,118.749
CUSR0000SEAF,5/31/2015,118.15
CUSR0000SEAF,6/30/2015,119.597
CUSR0000SEAF,7/31/2015,119.72
CUSR0000SEAF,8/31/2015,123.371
CUSR0000SEAF,9/30/2015,123.06
CUSR0000SEAF,10/31/2015,121.059
CUSR0000SEAF,11/30/2015,123.245
CUSR0000SEAF,12/31/2015,118.159
CUSR0000SEAF,1/31/2016,118.145
CUSR0000SEAF,2/29/2016,119.163
CUSR0000SEAF,3/31/2016,117.918
CUSR0000SEAF,4/30/2016,115.418
CUSR0000SEAF,5/31/2016,115.468
CUSR0000SEAF,6/30/2016,113.074
CUSR0000SEAF,7/31/2016,115.974
CUSR0000SEAF,8/31/2016,116.458
CUSR0000SEAF,9/30/2016,114.577
CUSR0000SEAF,10/31/2016,114.062
CUSR0000SEAF,11/30/2016,115.276
CUSR0000SEAF,12/31/2016,115.483
CUSR0000SEAF,1/31/2017,115.343
CUSR0000SEAF,2/28/2017,115.739
CUSR0000SEAF,3/31/2017,113.744
CUSR0000SEAF,4/30/2017,114.947
CUSR0000SEAF,5/31/2017,113.396
CUSR0000SEAF,6/30/2017,113.234
CUSR0000SEAF,7/31/2017,113.081
CUSR0000SEAF,8/31/2017,112.368
CUSR0000SEAF,9/30/2017,119.714
CUSR0000SEAF,10/31/2017,117.016
CUSR0000SEAF,11/30/2017,115.022
CUSR0000SEAF,12/31/2017,115.5
CUSR0000SEAF,1/31/2018,116.542
CUSR0000SEAF,2/28/2018,116.883
CUSR0000SEAF,3/31/2018,119.403
CUSR0000SEAF,4/30/2018,120.434
CUSR0000SEAF,5/31/2018,121.945
CUSR0000SEAF,6/30/2018,122.475
CUSR0000SEAF,7/31/2018,121.308
CUSR0000SEAF,8/31/2018,117.834
CUSR0000SEAF,9/30/2018,120.961
CUSR0000SEAF,10/31/2018,121.962
CUSR0000SEAF,11/30/2018,121.645
CUSR0000SEAF,12/31/2018,122.519
CUSR0000SEAF,1/31/2019,119.488
CUSR0000SEAF,2/28/2019,122.224
CUSR0000SEAF,3/31/2019,122.262
CUSR0000SEAF,4/30/2019,121.8
CUSR0000SEAF,5/31/2019,121.011
CUSR0000SEAF,6/30/2019,118.483
CUSR0000SEAF,7/31/2019,118.611
CUSR0000SEAF,8/31/2019,118.962
CUSR0000SEAF,9/30/2019,118.361
CUSR0000SEAF,10/31/2019,116.699
CUSR0000SEAF,11/30/2019,117.01
CUSR0000SEAF,12/31/2019,117.406
CUSR0000SEAF,1/31/2020,117.239
CUSR0000SEAF,2/29/2020,117.056
CUSR0000SEAF,3/31/2020,112.574
CUSR0000SEAF,4/30/2020,108.713
CUSR0000SEAF,5/31/2020,107.117
CUSR0000SEAF,6/30/2020,112.18
CUSR0000SEAF,7/31/2020,114.235
CUSR0000SEAF,8/31/2020,115.217
CUSR0000SEAF,9/30/2020,111.525
CUSR0000SEAF,10/31/2020,108.096
CUSR0000SEAF,11/30/2020,112.16
CUSR0000SEAF,12/31/2020,111.631
CUSR0000SEAF,1/31/2021,110.319
CUSR0000SEAF,2/28/2021,108.801
CUSR0000SEAF,3/31/2021,107.785
CUSR0000SEAF,4/30/2021,110.775
CUSR0000SEAF,5/31/2021,110.483
CUSR0000SEAF,6/30/2021,111.209
CUSR0000SEAF,7/31/2021,112.449
CUSR0000SEAF,8/31/2021,113.268
CUSR0000SEAF,9/30/2021,115.025
CUSR0000SEAF,10/31/2021,116.876
CUSR0000SEAF,11/30/2021,117.674
CUSR0000SEAF,12/31/2021,117.285
CUSR0000SEAF,1/31/2022,119.777
CUSR0000SEAF,2/28/2022,121.947
CUSR0000SEAF,3/31/2022,121.662
CUSR0000SEAF,4/30/2022,120.492
CUSR0000SEAF,5/31/2022,121.929
CUSR0000SEAF,6/30/2022,122.208
CUSR0000SEAF,7/31/2022,121.317
CUSR0000SEAF,8/31/2022,122.725
CUSR0000SEAF,9/30/2022,122.886
CUSR0000SEAF,10/31/2022,119.905
CUSR0000SEAF,11/30/2022,122.638
CUSR0000SEAF,12/31/2022,123.594
CUSR0000SEAF,1/31/2023,125.715
CUSR0000SEAF,2/28/2023,126.276
CUSR0000SEAF,3/31/2023,126.293
CUSR0000SEAF,4/30/2023,126.751
CUSR0000SEAF,5/31/2023,126.246
CUSR0000SEAF,6/30/2023,126.8
CUSR0000SEAF,7/31/2023,127.99
CUSR0000SEAF,8/31/2023,126.596
CUSR0000SEAF,9/30/2023,125.336
CUSR0000SEAF,10/31/2023,125.431
CUSR0000SEAF,11/30/2023,124.958
CUSR0000SEAF,12/31/2023,125.422
CUSR0000SEAF,1/31/2024,123.638
CUSR0000SEAF,2/29/2024,129.921
CUSR0000SEAF,3/31/2024,128.97
CUSR0000SEAF,4/30/2024,127.989
CUSR0000SEAF,5/31/2024,125.151
CUSR0000SEAF,6/30/2024,122.949
CUSR0000SEAF,7/31/2024,122.927
CUSR0000SEAF,8/31/2024,125.497
CUSR0000SEAG,1/31/2010,149.004
CUSR0000SEAG,2/28/2010,147.935
CUSR0000SEAG,3/31/2010,150.515
CUSR0000SEAG,4/30/2010,151.482
CUSR0000SEAG,5/31/2010,153.708
CUSR0000SEAG,6/30/2010,152.352
CUSR0000SEAG,7/31/2010,149.656
CUSR0000SEAG,8/31/2010,153.183
CUSR0000SEAG,9/30/2010,153.582
CUSR0000SEAG,10/31/2010,152.282
CUSR0000SEAG,11/30/2010,156.351
CUSR0000SEAG,12/31/2010,158.179
CUSR0000SEAG,1/31/2011,159.67
CUSR0000SEAG,2/28/2011,160.853
CUSR0000SEAG,3/31/2011,161.153
CUSR0000SEAG,4/30/2011,165.001
CUSR0000SEAG,5/31/2011,165.908
CUSR0000SEAG,6/30/2011,165.322
CUSR0000SEAG,7/31/2011,165.75
CUSR0000SEAG,8/31/2011,167.651
CUSR0000SEAG,9/30/2011,164.495
CUSR0000SEAG,10/31/2011,168.63
CUSR0000SEAG,11/30/2011,168.67
CUSR0000SEAG,12/31/2011,168.9
CUSR0000SEAG,1/31/2012,170.115
CUSR0000SEAG,2/29/2012,169.437
CUSR0000SEAG,3/31/2012,169.786
CUSR0000SEAG,4/30/2012,167.184
CUSR0000SEAG,5/31/2012,166.161
CUSR0000SEAG,6/30/2012,166.37
CUSR0000SEAG,7/31/2012,162.189
CUSR0000SEAG,8/31/2012,166.437
CUSR0000SEAG,9/30/2012,168.353
CUSR0000SEAG,10/31/2012,167.85
CUSR0000SEAG,11/30/2012,166.621
CUSR0000SEAG,12/31/2012,167.817
CUSR0000SEAG,1/31/2013,167.378
CUSR0000SEAG,2/28/2013,167.693
CUSR0000SEAG,3/31/2013,167.641
CUSR0000SEAG,4/30/2013,167.886
CUSR0000SEAG,5/31/2013,168.771
CUSR0000SEAG,6/30/2013,169.59
CUSR0000SEAG,7/31/2013,169.863
CUSR0000SEAG,8/31/2013,167.836
CUSR0000SEAG,9/30/2013,168.082
CUSR0000SEAG,10/31/2013,167.683
CUSR0000SEAG,11/30/2013,168.271
CUSR0000SEAG,12/31/2013,168.162
CUSR0000SEAG,1/31/2014,165.761
CUSR0000SEAG,2/28/2014,164.511
CUSR0000SEAG,3/31/2014,164.903
CUSR0000SEAG,4/30/2014,163.508
CUSR0000SEAG,5/31/2014,162.868
CUSR0000SEAG,6/30/2014,163.39
CUSR0000SEAG,7/31/2014,163.634
CUSR0000SEAG,8/31/2014,163.848
CUSR0000SEAG,9/30/2014,164.183
CUSR0000SEAG,10/31/2014,162.628
CUSR0000SEAG,11/30/2014,162.041
CUSR0000SEAG,12/31/2014,161.97
CUSR0000SEAG,1/31/2015,161.484
CUSR0000SEAG,2/28/2015,160.27
CUSR0000SEAG,3/31/2015,160.572
CUSR0000SEAG,4/30/2015,159.529
CUSR0000SEAG,5/31/2015,158.209
CUSR0000SEAG,6/30/2015,159.624
CUSR0000SEAG,7/31/2015,161.194
CUSR0000SEAG,8/31/2015,159.509
CUSR0000SEAG,9/30/2015,160.091
CUSR0000SEAG,10/31/2015,159.688
CUSR0000SEAG,11/30/2015,158.68
CUSR0000SEAG,12/31/2015,161.953
CUSR0000SEAG,1/31/2016,164.135
CUSR0000SEAG,2/29/2016,170.872
CUSR0000SEAG,3/31/2016,165.862
CUSR0000SEAG,4/30/2016,166.268
CUSR0000SEAG,5/31/2016,171.779
CUSR0000SEAG,6/30/2016,170.357
CUSR0000SEAG,7/31/2016,169.064
CUSR0000SEAG,8/31/2016,172.151
CUSR0000SEAG,9/30/2016,169.208
CUSR0000SEAG,10/31/2016,169.966
CUSR0000SEAG,11/30/2016,169.385
CUSR0000SEAG,12/31/2016,170.051
CUSR0000SEAG,1/31/2017,170.79
CUSR0000SEAG,2/28/2017,174.495
CUSR0000SEAG,3/31/2017,171.964
CUSR0000SEAG,4/30/2017,176.608
CUSR0000SEAG,5/31/2017,173.868
CUSR0000SEAG,6/30/2017,173.106
CUSR0000SEAG,7/31/2017,171.807
CUSR0000SEAG,8/31/2017,173.988
CUSR0000SEAG,9/30/2017,175.579
CUSR0000SEAG,10/31/2017,175.649
CUSR0000SEAG,11/30/2017,177.192
CUSR0000SEAG,12/31/2017,175.241
CUSR0000SEAG,1/31/2018,171.172
CUSR0000SEAG,2/28/2018,175.022
CUSR0000SEAG,3/31/2018,176.148
CUSR0000SEAG,4/30/2018,174.987
CUSR0000SEAG,5/31/2018,173.697
CUSR0000SEAG,6/30/2018,170.879
CUSR0000SEAG,7/31/2018,171.721
CUSR0000SEAG,8/31/2018,170.666
CUSR0000SEAG,9/30/2018,170.278
CUSR0000SEAG,10/31/2018,174.491
CUSR0000SEAG,11/30/2018,171.843
CUSR0000SEAG,12/31/2018,171.591
CUSR0000SEAG,1/31/2019,170.249
CUSR0000SEAG,2/28/2019,168.085
CUSR0000SEAG,3/31/2019,167.315
CUSR0000SEAG,4/30/2019,171.322
CUSR0000SEAG,5/31/2019,171.07
CUSR0000SEAG,6/30/2019,177.886
CUSR0000SEAG,7/31/2019,174.042
CUSR0000SEAG,8/31/2019,171.079
CUSR0000SEAG,9/30/2019,169.105
CUSR0000SEAG,10/31/2019,171.639
CUSR0000SEAG,11/30/2019,175.065
CUSR0000SEAG,12/31/2019,171.623
CUSR0000SEAG,1/31/2020,171.436
CUSR0000SEAG,2/29/2020,173.384
CUSR0000SEAG,3/31/2020,170.106
CUSR0000SEAG,4/30/2020,167.101
CUSR0000SEAG,5/31/2020,165.796
CUSR0000SEAG,6/30/2020,167.142
CUSR0000SEAG,7/31/2020,168.976
CUSR0000SEAG,8/31/2020,169.945
CUSR0000SEAG,9/30/2020,173.895
CUSR0000SEAG,10/31/2020,173.018
CUSR0000SEAG,11/30/2020,172.356
CUSR0000SEAG,12/31/2020,173.294
CUSR0000SEAG,1/31/2021,177.267
CUSR0000SEAG,2/28/2021,175.592
CUSR0000SEAG,3/31/2021,180.774
CUSR0000SEAG,4/30/2021,183.205
CUSR0000SEAG,5/31/2021,186.297
CUSR0000SEAG,6/30/2021,185.226
CUSR0000SEAG,7/31/2021,184.608
CUSR0000SEAG,8/31/2021,188.05
CUSR0000SEAG,9/30/2021,185.731
CUSR0000SEAG,10/31/2021,184.617
CUSR0000SEAG,11/30/2021,182.711
CUSR0000SEAG,12/31/2021,185.699
CUSR0000SEAG,1/31/2022,187.608
CUSR0000SEAG,2/28/2022,183.037
CUSR0000SEAG,3/31/2022,185.161
CUSR0000SEAG,4/30/2022,183.686
CUSR0000SEAG,5/31/2022,185.007
CUSR0000SEAG,6/30/2022,186.769
CUSR0000SEAG,7/31/2022,186.687
CUSR0000SEAG,8/31/2022,187.335
CUSR0000SEAG,9/30/2022,193.953
CUSR0000SEAG,10/31/2022,190.268
CUSR0000SEAG,11/30/2022,193.246
CUSR0000SEAG,12/31/2022,194.751
CUSR0000SEAG,1/31/2023,196.3
CUSR0000SEAG,2/28/2023,198.429
CUSR0000SEAG,3/31/2023,198.087
CUSR0000SEAG,4/30/2023,198.667
CUSR0000SEAG,5/31/2023,197.475
CUSR0000SEAG,6/30/2023,198.313
CUSR0000SEAG,7/31/2023,198.811
CUSR0000SEAG,8/31/2023,197.721
CUSR0000SEAG,9/30/2023,195.615
CUSR0000SEAG,10/31/2023,196.848
CUSR0000SEAG,11/30/2023,196.999
CUSR0000SEAG,12/31/2023,198.707
CUSR0000SEAG,1/31/2024,197.536
CUSR0000SEAG,2/29/2024,190.963
CUSR0000SEAG,3/31/2024,194.018
CUSR0000SEAG,4/30/2024,196.718
CUSR0000SEAG,5/31/2024,195.535
CUSR0000SEAG,6/30/2024,203.334
CUSR0000SEAG,7/31/2024,199.963
CUSR0000SEAG,8/31/2024,196.744
CUSR0000SEAG01,1/31/2010,116.915
CUSR0000SEAG01,2/28/2010,116.433
CUSR0000SEAG01,3/31/2010,115.187
CUSR0000SEAG01,4/30/2010,115.393
CUSR0000SEAG01,5/31/2010,114.808
CUSR0000SEAG01,6/30/2010,114.465
CUSR0000SEAG01,7/31/2010,114.904
CUSR0000SEAG01,8/31/2010,115.772
CUSR0000SEAG01,9/30/2010,114.038
CUSR0000SEAG01,10/31/2010,114.012
CUSR0000SEAG01,11/30/2010,114.627
CUSR0000SEAG01,12/31/2010,113.415
CUSR0000SEAG01,1/31/2011,115.415
CUSR0000SEAG01,2/28/2011,115.98
CUSR0000SEAG01,3/31/2011,117.043
CUSR0000SEAG01,4/30/2011,116.668
CUSR0000SEAG01,5/31/2011,116.068
CUSR0000SEAG01,6/30/2011,116.423
CUSR0000SEAG01,7/31/2011,118.08
CUSR0000SEAG01,8/31/2011,117.725
CUSR0000SEAG01,9/30/2011,117.86
CUSR0000SEAG01,10/31/2011,117.557
CUSR0000SEAG01,11/30/2011,116.3
CUSR0000SEAG01,12/31/2011,114.934
CUSR0000SEAG01,1/31/2012,115.586
CUSR0000SEAG01,2/29/2012,116.563
CUSR0000SEAG01,3/31/2012,118.426
CUSR0000SEAG01,4/30/2012,117.988
CUSR0000SEAG01,5/31/2012,116.381
CUSR0000SEAG01,6/30/2012,117.89
CUSR0000SEAG01,7/31/2012,117.025
CUSR0000SEAG01,8/31/2012,120.217
CUSR0000SEAG01,9/30/2012,122.146
CUSR0000SEAG01,10/31/2012,120.482
CUSR0000SEAG01,11/30/2012,116.821
CUSR0000SEAG01,12/31/2012,120.221
CUSR0000SEAG01,1/31/2013,120.416
CUSR0000SEAG01,2/28/2013,121.74
CUSR0000SEAG01,3/31/2013,122.225
CUSR0000SEAG01,4/30/2013,121.452
CUSR0000SEAG01,5/31/2013,121.434
CUSR0000SEAG01,6/30/2013,123.744
CUSR0000SEAG01,7/31/2013,124.26
CUSR0000SEAG01,8/31/2013,117.102
CUSR0000SEAG01,9/30/2013,122.912
CUSR0000SEAG01,10/31/2013,121.245
CUSR0000SEAG01,11/30/2013,121.346
CUSR0000SEAG01,12/31/2013,120.953
CUSR0000SEAG01,1/31/2014,119.996
CUSR0000SEAG01,2/28/2014,122.504
CUSR0000SEAG01,3/31/2014,122.972
CUSR0000SEAG01,4/30/2014,121.115
CUSR0000SEAG01,5/31/2014,120.367
CUSR0000SEAG01,6/30/2014,122.711
CUSR0000SEAG01,7/31/2014,123.583
CUSR0000SEAG01,8/31/2014,122.412
CUSR0000SEAG01,9/30/2014,125.29
CUSR0000SEAG01,10/31/2014,124.418
CUSR0000SEAG01,11/30/2014,121.331
CUSR0000SEAG01,12/31/2014,119.73
CUSR0000SEAG01,1/31/2015,122.792
CUSR0000SEAG01,2/28/2015,124.181
CUSR0000SEAG01,3/31/2015,123.227
CUSR0000SEAG01,4/30/2015,122.991
CUSR0000SEAG01,5/31/2015,122.505
CUSR0000SEAG01,6/30/2015,123.852
CUSR0000SEAG01,7/31/2015,124.15
CUSR0000SEAG01,8/31/2015,124.52
CUSR0000SEAG01,9/30/2015,122.521
CUSR0000SEAG01,10/31/2015,124.274
CUSR0000SEAG01,11/30/2015,122.608
CUSR0000SEAG01,12/31/2015,120.634
CUSR0000SEAG01,1/31/2016,123.781
CUSR0000SEAG01,2/29/2016,134.767
CUSR0000SEAG01,3/31/2016,128.774
CUSR0000SEAG01,4/30/2016,127.11
CUSR0000SEAG01,5/31/2016,131.282
CUSR0000SEAG01,6/30/2016,131.428
CUSR0000SEAG01,7/31/2016,133.882
CUSR0000SEAG01,8/31/2016,131.885
CUSR0000SEAG01,9/30/2016,131.377
CUSR0000SEAG01,10/31/2016,131.22
CUSR0000SEAG01,11/30/2016,125.458
CUSR0000SEAG01,12/31/2016,123.631
CUSR0000SEAG01,1/31/2017,130.419
CUSR0000SEAG01,2/28/2017,132.116
CUSR0000SEAG01,3/31/2017,126.812
CUSR0000SEAG01,4/30/2017,136.659
CUSR0000SEAG01,5/31/2017,137.654
CUSR0000SEAG01,6/30/2017,133.54
CUSR0000SEAG01,7/31/2017,137.517
CUSR0000SEAG01,8/31/2017,139.872
CUSR0000SEAG01,9/30/2017,139.385
CUSR0000SEAG01,10/31/2017,142.064
CUSR0000SEAG01,11/30/2017,139.536
CUSR0000SEAG01,12/31/2017,132.805
CUSR0000SEAG01,1/31/2018,135.959
CUSR0000SEAG01,2/28/2018,137.58
CUSR0000SEAG01,3/31/2018,136.671
CUSR0000SEAG01,4/30/2018,138.534
CUSR0000SEAG01,5/31/2018,136.992
CUSR0000SEAG01,6/30/2018,134.969
CUSR0000SEAG01,7/31/2018,137.875
CUSR0000SEAG01,8/31/2018,136.713
CUSR0000SEAG01,9/30/2018,139.824
CUSR0000SEAG01,10/31/2018,152.479
CUSR0000SEAG01,11/30/2018,138.193
CUSR0000SEAG01,12/31/2018,133.467
CUSR0000SEAG01,1/31/2019,136.069
CUSR0000SEAG01,2/28/2019,129.565
CUSR0000SEAG01,3/31/2019,139.287
CUSR0000SEAG01,4/30/2019,142.682
CUSR0000SEAG01,5/31/2019,139.609
CUSR0000SEAG01,6/30/2019,141.407
CUSR0000SEAG01,7/31/2019,141.049
CUSR0000SEAG01,8/31/2019,140.258
CUSR0000SEAG01,9/30/2019,136.326
CUSR0000SEAG01,10/31/2019,141.002
CUSR0000SEAG01,11/30/2019,140.624
CUSR0000SEAG01,12/31/2019,137.653
CUSR0000SEAG01,1/31/2020,140.923
CUSR0000SEAG01,2/29/2020,141.651
CUSR0000SEAG01,3/31/2020,143.381
CUSR0000SEAG01,4/30/2020,141.765
CUSR0000SEAG01,5/31/2020,143.456
CUSR0000SEAG01,6/30/2020,142.676
CUSR0000SEAG01,7/31/2020,141.982
CUSR0000SEAG01,8/31/2020,145.826
CUSR0000SEAG01,9/30/2020,144.529
CUSR0000SEAG01,10/31/2020,144.976
CUSR0000SEAG01,11/30/2020,143.649
CUSR0000SEAG01,12/31/2020,146.158
CUSR0000SEAG01,1/31/2021,146.565
CUSR0000SEAG01,2/28/2021,146.121
CUSR0000SEAG01,3/31/2021,149.586
CUSR0000SEAG01,4/30/2021,153.38
CUSR0000SEAG01,5/31/2021,151.157
CUSR0000SEAG01,6/30/2021,153.739
CUSR0000SEAG01,7/31/2021,152.476
CUSR0000SEAG01,8/31/2021,151.745
CUSR0000SEAG01,9/30/2021,148.287
CUSR0000SEAG01,10/31/2021,147.534
CUSR0000SEAG01,11/30/2021,145.114
CUSR0000SEAG01,12/31/2021,150.074
CUSR0000SEAG01,1/31/2022,152.118
CUSR0000SEAG01,2/28/2022,153.529
CUSR0000SEAG01,3/31/2022,151.237
CUSR0000SEAG01,4/30/2022,152.89
CUSR0000SEAG01,5/31/2022,151.856
CUSR0000SEAG01,6/30/2022,152.073
CUSR0000SEAG01,7/31/2022,153.847
CUSR0000SEAG01,8/31/2022,153.666
CUSR0000SEAG01,9/30/2022,151.537
CUSR0000SEAG01,10/31/2022,151.421
CUSR0000SEAG01,11/30/2022,152.451
CUSR0000SEAG01,12/31/2022,152.291
CUSR0000SEAG01,1/31/2023,155.678
CUSR0000SEAG01,2/28/2023,158.438
CUSR0000SEAG01,3/31/2023,151.827
CUSR0000SEAG01,4/30/2023,153.21
CUSR0000SEAG01,5/31/2023,154.989
CUSR0000SEAG01,6/30/2023,154.286
CUSR0000SEAG01,7/31/2023,155.239
CUSR0000SEAG01,8/31/2023,153.663
CUSR0000SEAG01,9/30/2023,147.619
CUSR0000SEAG01,10/31/2023,151.512
CUSR0000SEAG01,11/30/2023,152.631
CUSR0000SEAG01,12/31/2023,152.967
CUSR0000SEAG01,1/31/2024,156.862
CUSR0000SEAG01,2/29/2024,156.819
CUSR0000SEAG01,3/31/2024,158.669
CUSR0000SEAG01,4/30/2024,158.232
CUSR0000SEAG01,5/31/2024,155.238
CUSR0000SEAG01,6/30/2024,157.433
CUSR0000SEAG01,7/31/2024,156.049
CUSR0000SEAG01,8/31/2024,153.843
CUSR0000SEAG02,1/31/2010,156.881
CUSR0000SEAG02,2/28/2010,155.51
CUSR0000SEAG02,3/31/2010,158.916
CUSR0000SEAG02,4/30/2010,159.927
CUSR0000SEAG02,5/31/2010,162.861
CUSR0000SEAG02,6/30/2010,161.356
CUSR0000SEAG02,7/31/2010,158.248
CUSR0000SEAG02,8/31/2010,162.296
CUSR0000SEAG02,9/30/2010,162.99
CUSR0000SEAG02,10/31/2010,161.437
CUSR0000SEAG02,11/30/2010,165.928
CUSR0000SEAG02,12/31/2010,168.368
